Théorème des gendarmes pour les suites :;Si \(u_n \le v_n \le w_n\) à partir d'un certain rang et \(u_n \to l, w_n \to l\), alors \((v_n)\) converge et \(v_n \to l\);Si \(u_n \le v_n\), alors \(\lim u_n < \lim v_n\);Si \(u_n \to 0\), alors \(v_n \to 0\);Les suites doivent être strictement monotones;
Définition de deux suites adjacentes :;\((u_n)\) est croissante, \((v_n)\) est décroissante, et \(\lim_{n \to +\infty} (v_n - u_n) = 0\);\((u_n)\) et \((v_n)\) sont toutes deux croissantes et de même limite;\(u_n \le v_n\) pour tout \(n\);\(u_n + v_n = 0\) pour tout \(n\);
Théorème des suites adjacentes :;Deux suites adjacentes convergent vers la même limite finie \(l\), et \(\forall n \in \mathbb{N}, u_n \le l \le v_n\);Deux suites adjacentes ont des limites opposées;Deux suites adjacentes divergent vers \(+\infty\);La limite commune vaut toujours 0;
Théorème des segments emboîtés :;Si \(S_n = [a_n, b_n]\) avec \(S_{n+1} \subset S_n\) et \(b_n - a_n \to 0\), alors \(\bigcap_{n \in \mathbb{N}} S_n\) est un singleton \(\{l\}\);L'intersection d'une suite de segments emboîtés est toujours vide;La longueur des segments emboîtés tend obligatoirement vers 1;L'intersection de segments fermés est un intervalle ouvert;
Définition d'une suite extraite (sous-suite) :;Une suite \((v_n)\) de la forme \(v_n = u_{\Phi(n)}\) où \(\Phi : \mathbb{N} \to \mathbb{N}\) est une application strictement croissante;Une suite obtenue en inversant l'ordre des termes;La suite des moyennes partielles de \((u_n)\);Une suite formée uniquement des termes positifs;
Théorème sur les suites extraites d'une suite convergente :;Toute suite extraite d'une suite qui converge vers \(l\) converge également vers \(l\);Une suite extraite peut converger vers une limite différente;Si une suite extraite converge, la suite globale converge;Les suites extraites sont toujours monotones;
Théorème de recollement pour les sous-suites paires et impaires :;Si \((u_{2n})\) et \((u_{2n+1})\) convergent vers la même limite \(l\), alors \((u_n)\) converge vers \(l\);Si \((u_{2n})\) converge, alors \((u_n)\) converge;Si \((u_{2n})\) et \((u_{2n+1})\) convergent vers des limites distinctes, \((u_n)\) converge vers leur moyenne;Les suites paires et impaires ont toujours des limites opposées;
Théorème de Bolzano-Weierstrass pour les suites réelles :;De toute suite réelle bornée, on peut extraire une sous-suite convergente;Toute suite bornée est convergente;Toute suite extraite d'une suite divergente diverge;Il existe une unique suite extraite convergente pour chaque suite;
Convergence d'une suite complexe \(z_n = x_n + i y_n\) :;\((z_n)\) converge vers \(l = a + ib \iff (x_n \to a \text{ et } y_n \to b) \iff |z_n - l| \to 0\);\((z_n)\) converge si et seulement si \(|z_n|\) est bornée;Une suite complexe converge si et seulement si \(\arg(z_n)\) est constant;Une suite complexe ne peut pas converger vers un nombre réel;
Définition de la somme partielle d'ordre \(N\) d'une série :;\(S_N = \sum_{n=0}^N u_n\);\(S_N = u_N - u_0\);\(S_N = \frac{u_N}{N}\);\(S_N = \sum_{n=N}^{+\infty} u_n\);
Définition de la convergence d'une série numérique \(\sum u_n\) :;La suite des sommes partielles \((S_N)_{N \in \mathbb{N}}\) converge vers une limite finie \(S = \sum_{n=0}^{+\infty} u_n\);Le terme général \(u_n\) tend vers 1;La suite \((u_n)\) est décroissante;Tous les termes \(u_n\) sont strictement positifs;
Condition nécessaire de convergence (divergence grossière) :;Si \(\sum u_n\) converge, alors \(\lim_{n \to +\infty} u_n = 0\) (si \(u_n \not\to 0\), la série diverge grossièrement);Si \(u_n \to 0\), alors \(\sum u_n\) converge (la réciproque est vraie);La convergence implique que \(u_n = \mathcal{O}(1/n^2)\);Une série diverge si et seulement si \(u_n \to +\infty\);
Propriété du reste d'une série convergente :;Si \(\sum u_n\) converge, son reste \(R_N = \sum_{n=N+1}^{+\infty} u_n\) tend vers 0 quand \(N \to +\infty\);Le reste \(R_N\) est toujours constant;Le reste \(R_N\) tend vers la somme \(S\);Le reste est borné par \(u_0\);
Critère fondamental pour les séries à termes positifs :;Une série à termes positifs converge si et seulement si sa suite de sommes partielles \((S_n)\) est majorée;Elle converge si et seulement si \(u_n < 1\);Elle converge si et seulement si \(u_{n+1} - u_n \le 0\);Toute série à termes positifs converge;
Théorème de comparaison pour les séries à termes positifs (si \(0 \le u_n \le v_n\)) :;Si \(\sum v_n\) converge, alors \(\sum u_n\) converge (et si \(\sum u_n\) diverge, alors \(\sum v_n\) diverge);Si \(\sum u_n\) converge, alors \(\sum v_n\) converge;Les deux séries ont la même somme;Si \(\sum v_n\) diverge, alors \(\sum u_n\) diverge;
Critère de domination / négligeabilité pour séries à termes positifs :;Si \(u_n = \mathcal{O}(v_n)\) ou \(u_n = o(v_n)\) avec \(v_n \ge 0\), alors \(\sum v_n\) converge \(\implies \sum u_n\) converge;Si \(u_n = o(v_n)\), alors \(\sum u_n\) diverge;Si \(u_n = \mathcal{O}(v_n)\), alors \(\sum u_n = \sum v_n\);Le critère s'applique même si \(v_n\) change de signe;
Critère d'équivalence pour séries à termes positifs :;Si \(u_n \sim_{+\infty} v_n\) avec \(u_n, v_n \ge 0\), alors \(\sum u_n\) et \(\sum v_n\) sont de même nature;Si \(u_n \sim v_n\), alors leurs sommes sont rigoureusement égales;Le critère s'applique même si les termes changent de signe de manière quelconque;Si \(u_n \sim v_n\), alors \(\sum (u_n - v_n)\) converge toujours vers 0;
Convergence et somme de la série géométrique \(\sum q^n\) (\(q \in \mathbb{C}\)) :;Converge si et seulement si \(|q| < 1\), et \(\sum_{n=0}^{+\infty} q^n = \frac{1}{1 - q}\);Converge si et seulement si \(|q| \le 1\);Converge si et seulement si \(q > 0\);Diverge pour tout \(q \neq 0\);
Règle de Riemann pour les séries : \(\sum \frac{1}{n^\alpha}\) converge si et seulement si :;\(\alpha > 1\);\(\alpha \ge 1\);\(\alpha > 0\);\(\alpha < 1\);
Comparaison série-intégrale pour \(f\) continue, positive et décroissante sur \([n_0, +\infty[\) :;\(\sum f(n)\) converge \(\iff f\) est intégrable sur \([n_0, +\infty[\);\(\sum f(n) = \int_{n_0}^{+\infty} f(t)dt\) toujours;La série converge si et seulement si \(f(x) \to 0\);L'équivalence n'est vraie que si \(f\) est convexe;
Critère de d'Alembert pour une série à termes strictement positifs :;"Si \(\lim \frac{u_{n+1}}{u_n} = l < 1\), elle converge ; si \(l > 1\), elle diverge ; si \(l = 1\), cas douteux";Si \(\lim \frac{u_{n+1}}{u_n} = 1\), elle converge;Si \(\lim \frac{u_{n+1}}{u_n} = l < 1\), elle diverge;Elle converge si et seulement si \(u_{n+1} < u_n\);
Critère de Cauchy (règle de la racine \(n\)-ième) :;"Si \(\lim \sqrt[n]{u_n} = l < 1\), elle converge ; si \(l > 1\), elle diverge ; si \(l = 1\), cas douteux";Si \(\lim \sqrt[n]{u_n} = 1\), elle converge;Si \(\lim \sqrt[n]{u_n} = 0\), elle diverge;Le critère ne s'applique qu'aux séries de Riemann;
Définition et théorème de la convergence absolue :;"\(\sum u_n\) est absolument convergente si \(\sum |u_n|\) converge ; l'absolue convergence implique la convergence simple (et \(|\sum u_n| \le \sum |u_n|\))";La convergence simple implique l'absolue convergence;Une série absolument convergente a une somme nulle;L'absolue convergence ne s'applique qu'aux séries réelles;
Critère Spécial des Séries Alternées (CSSA) :;Si \(u_n = (-1)^n a_n\) avec \((a_n)\) positive, décroissante et \(\lim a_n = 0\), alors \(\sum u_n\) converge et \(|R_N| \le a_{N+1}\);Toute série alternée converge;Si \((-1)^n u_n \to 0\), la série converge absolument;La somme d'une série alternée est toujours égale à son premier terme;
Théorème de Fubini / interversion des signes sommes pour les séries doubles \(\sum_{m} \sum_{n} u_{n,m}\) :;Si \(\sum_{n=0}^{+\infty} \sum_{m=0}^{+\infty} |u_{n,m}| < +\infty\), alors on peut intervertir les sommes : \(\sum_{m=0}^{+\infty} \sum_{n=0}^{+\infty} u_{n,m} = \sum_{n=0}^{+\infty} \sum_{m=0}^{+\infty} u_{n,m}\);On peut toujours intervertir deux sommes infinies sans condition;L'interversion est autorisée si et seulement si \(u_{n,m} = u_{m,n}\);L'interversion n'est possible que si l'un des indices est fini;
Définition de la convergence simple d'une suite de fonctions \((f_n)\) sur \(A\) :;\(\forall x \in A, \lim_{n \to +\infty} f_n(x) = f(x)\) (le rang \(n_0\) dépend de \(x\) et de \(\varepsilon\));\(\lim_{n \to +\infty} \sup_{x \in A} |f_n(x) - f(x)| = 0\);\(\forall n, f_n\) est continue sur \(A\);\(\int_A f_n(t)dt \to \int_A f(t)dt\);
Définition de la norme infinie \(\|f\|_{\infty, A}\) sur un ensemble \(A\) :;\(\|f\|_{\infty, A} = \sup_{x \in A} |f(x)|\);\(\|f\|_{\infty, A} = \int_A |f(x)|dx\);\(\|f\|_{\infty, A} = \lim_{x \to +\infty} f(x)\);\(\|f\|_{\infty, A} = \max(f(A)) - \min(f(A))\);
Définition de la convergence uniforme d'une suite de fonctions \((f_n)\) sur \(A\) :;\(\lim_{n \to +\infty} \|f_n - f\|_{\infty, A} = 0\) (le rang \(n_0\) est uniforme pour tous les \(x \in A\));\(\forall x \in A, \lim_{n \to +\infty} f_n(x) = f(x)\);\(\forall n, \|f_n\| \le M\);\(f_n(x) = f(x) + \mathcal{O}(1/n)\);
Hiérarchie des modes de convergence pour les suites de fonctions :;Convergence uniforme \(\implies\) Convergence simple (la réciproque est fausse, ex: \(f_n(x) = x^n\) sur \([0, 1]\));Convergence simple \(\implies\) Convergence uniforme;Convergence simple et uniforme sont équivalentes sur un segment;La convergence uniforme n'implique rien sur les limites ponctuelles;
Théorème de la double limite (permutation des limites) :;Si \((f_n)\) converge uniformément vers \(f\) sur \(A\) et chaque \(f_n\) admet en \(a\) une limite finie \(l_n\), alors \((l_n)\) converge vers \(l\) et \(\lim_{x \to a} f(x) = l\);On peut toujours permuter limite en \(x\) et limite en \(n\) sous simple convergence;La limite \(l\) est égale à \(f(a)\) même si \(f_n\) est discontinue;Le théorème n'est valable qu'en un point intérieur;
Théorème de continuité pour la limite uniforme d'une suite de fonctions :;Si chaque \(f_n\) est continue sur \(A\) et que \((f_n)\) converge uniformément vers \(f\) sur \(A\), alors \(f\) est continue sur \(A\);Si chaque \(f_n\) est continue et converge simplement, alors \(f\) est continue;La limite simple d'une suite de fonctions continues est toujours dérivable;La continuité uniforme de chaque \(f_n\) suffit sans convergence uniforme;
Théorème d'intégration terme à terme sur un segment :;Si \((f_n)\) converge uniformément vers \(f\) sur \([a, b]\), alors \(\lim_{n \to +\infty} \int_a^b f_n(t)dt = \int_a^b f(t)dt\);La convergence simple suffit pour intervertir limite et intégrale sur un segment;L'intégrale de la limite est toujours strictement supérieure à la limite des intégrales;On ne peut intervertir que si les fonctions sont polynomiales;
Théorème de dérivation pour les suites de fonctions :;Si \(f_n \in \mathcal{C}^1(I)\), \((f_n)\) converge simplement vers \(f\) et \((f'_n)\) converge uniformément vers \(g\), alors \(f \in \mathcal{C}^1(I)\) et \(f' = g\);Si \(f_n \to f\) uniformément, alors \(f'_n \to f'\) simplement;La convergence uniforme de \((f_n)\) garantit que \(f\) est dérivable;On peut toujours dériver la limite simple d'une suite de fonctions;
Théorème de Convergence Dominée (TCD) de Lebesgue :;Si \(f_n \to f\) simplement, avec \(|f_n| \le \varphi\) où \(\varphi\) est continue par morceaux et intégrable indépendante de \(n\), alors \(\lim \int_I f_n = \int_I f\);Si \(f_n \to f\) simplement et \(f_n \ge 0\), alors \(\int f_n \to \int f\);Toute suite de fonctions bornées vérifie l'interversion limite-intégrale;L'hypothèse de domination \(|f_n| \le \varphi\) doit dépendre de \(n\);
Définition de la convergence simple d'une série de fonctions \(\sum f_n\) :;Pour tout \(x \in A\), la série numérique \(\sum f_n(x)\) converge (sa somme est notée \(S(x) = \sum_{n=0}^{+\infty} f_n(x)\));La suite des termes généraux \(f_n\) tend uniformément vers 0;La série converge vers une fonction constante;\(\int_A \sum f_n = 0\);
Définition de la convergence uniforme d'une série de fonctions \(\sum f_n\) :;La suite des sommes partielles \(S_N(x) = \sum_{n=0}^N f_n(x)\) converge uniformément vers \(S(x)\) sur \(A\);\(\sum \|f_n\|_\infty < +\infty\);Chaque terme \(f_n\) est uniformément continu;\(\lim_{N \to \infty} S_N(x) = 0\);
Définition de la convergence normale d'une série de fonctions \(\sum f_n\) :;La série numérique \(\sum \|f_n\|_{\infty, A}\) converge (ou \(\|f_n\|_\infty \le \alpha_n\) avec \(\sum \alpha_n\) convergente);La série converge simplement et absolument en tout point;\(\lim_{n \to +\infty} \|f_n\|_\infty = 0\);La somme partielle \(S_N\) est bornée par 1;
Hiérarchie fondamentale des convergences pour les séries de fonctions :;Convergence normale \(\implies\) Convergence uniforme \(\implies\) Convergence simple;Convergence simple \(\implies\) Convergence uniforme \(\implies\) Convergence normale;Convergence uniforme \(\implies\) Convergence normale;Convergence absolue \(\implies\) Convergence normale;
Théorème de continuité pour la somme d'une série de fonctions :;Si chaque \(f_n\) est continue et \(\sum f_n\) converge uniformément sur \(A\), alors sa somme \(S = \sum_{n=0}^{+\infty} f_n\) est continue sur \(A\);La convergence simple suffit pour garantir la continuité de la somme;La somme d'une série de fonctions continues est toujours dérivable;La continuité n'est garantie que si la convergence est normale et polynomiale;
Théorème d'intégration terme à terme pour une série de fonctions sur \([a, b]\) :;Si \(\sum f_n\) converge uniformément sur \([a, b]\) avec chaque \(f_n\) continue, alors \(\int_a^b \left(\sum_{n=0}^{+\infty} f_n(t)\right)dt = \sum_{n=0}^{+\infty} \int_a^b f_n(t)dt\);On peut toujours intervertir somme infinie et intégrale sous simple convergence;L'intégrale de la somme est strictement supérieure à la somme des intégrales;L'interversion n'est possible que pour les séries entières;
Théorème de dérivation terme à terme pour une série de fonctions :;Si \(f_n \in \mathcal{C}^1(I)\), \(\sum f_n\) converge simplement vers \(S\) et \(\sum f'_n\) converge uniformément (sur les segments), alors \(S \in \mathcal{C}^1(I)\) et \(S' = \sum_{n=0}^{+\infty} f'_n\);Si \(\sum f_n\) converge uniformément, alors sa somme est automatiquement dérivable;On peut dériver terme à terme dès que chaque \(f_n\) est dérivable;La dérivée de la somme vaut \(\sum f_n\);
Définition d'une série entière de la variable \(x \in \mathbb{R}\) (ou \(\mathbb{C}\)) :;Une série de fonctions de la forme \(\sum a_n x^n\) où \(a_n\) sont des coefficients constants;Une série de Taylor où \(a_n = n!\);Une suite polynomiale de degré infini sans terme constant;Une série où \(x\) est obligatoirement un entier relatif;
Lemme d'Abel pour les séries entières :;Si \((a_n r_0^n)\) est bornée pour un \(r_0 > 0\), alors pour tout \(|x| < r_0\), \(\sum a_n x^n\) converge absolument;Si \(a_n \to 0\), la série converge pour tout \(x \in \mathbb{R}\);Si la série diverge en \(x_0\), elle converge pour tout \(|x| < |x_0|\);Le rayon de convergence vaut toujours \(r_0\);
Définition et théorème du rayon de convergence \(R\) d'une série entière \(\sum a_n x^n\) :;L'unique \(R \in [0, +\infty]\) t.q. la série converge absolument pour \(|x| < R\) et diverge pour \(|x| > R\);Le plus grand \(x\) où la série vaut 0;La limite de la suite \((a_n)\);L'intervalle \([-R, R]\) fermé où la série est continue;
Comportement sur le disque ouvert de convergence \(|x| < R\) :;\((a_n x^n)\) est bornée, tend vers 0, et la série \(\sum a_n x^n\) converge absolument;La série converge simplement mais jamais absolument;La somme vaut toujours 0;La série ne converge qu'en \(x = 0\);
Comportement en dehors du disque de convergence \(|x| > R\) :;\((a_n x^n)\) n'est pas bornée, ne tend pas vers 0, et la série diverge grossièrement;La série converge vers \(+\infty\);La suite des sommes partielles est bornée;La série oscille entre -1 et 1;
Règle de d'Alembert pour le calcul du rayon de convergence \(R\) :;Si \(\lim_{n \to +\infty} \left|\frac{a_{n+1}}{a_n}\right| = l\), alors \(R = \frac{1}{l}\) (avec conventions \(1/0 = +\infty\) et \(1/+\infty = 0\));\(R = l\);\(R = \lim |a_n|\);\(R = \sqrt{l}\);
Comparaison des rayons de convergence : si \(|a_n| \le |b_n|\) ou \(a_n = \mathcal{O}(b_n)\) ou \(a_n = o(b_n)\) :;\(R_a \ge R_b\);\(R_a \le R_b\);\(R_a = R_b\);\(R_a + R_b = 1\);
Rayon de convergence et équivalents : si \(a_n \sim_{+\infty} b_n\) :;\(R_a = R_b\);\(R_a \ge R_b\);\(R_a > R_b\);On ne peut rien conclure;
Rayon de convergence après multiplication par un scalaire \(\sum (\lambda a_n) x^n\) (avec \(\lambda \neq 0\)) :;Le rayon de convergence reste égal à \(R\);Le rayon est multiplié par \(|\lambda|\);Le rayon devient \(R/|\lambda|\);Le rayon devient \(+\infty\);
Rayon de convergence de la série somme \(\sum (a_n + b_n)x^n\) :;\(R \ge \min(R_a, R_b)\), avec égalité stricte \(R = \min(R_a, R_b)\) dès que \(R_a \neq R_b\);\(R = R_a + R_b\);\(R = \max(R_a, R_b)\);\(R = \sqrt{R_a R_b}\);
Produit de Cauchy de deux séries entières \(\sum a_n x^n\) et \(\sum b_n x^n\) :;\(\sum c_n x^n\) avec \(c_n = \sum_{k=0}^n a_k b_{n-k}\), de rayon \(R_c \ge \min(R_a, R_b)\);\(\sum a_n b_n x^n\) de rayon \(R_a R_b\);\(\sum (a_n + b_n)x^{2n}\);\(\sum \frac{a_n}{b_n} x^n\);
Continuité de la somme d'une série entière sur \(]-R, R[\) :;Pour tout \(\rho < R\), \(\sum a_n x^n\) converge normalement sur \([-\rho, \rho]\), donc la somme est continue sur \(]-R, R[\);La somme est discontinue aux points où \(x > 0\);La convergence uniforme a lieu sur \(\mathbb{R}\) tout entier;La continuité n'est vraie que si \(R = +\infty\);
Dérivation terme à terme et régularité de la somme d'une série entière :;La somme \(S(x) = \sum_{n=0}^{+\infty} a_n x^n\) est de classe \(\mathcal{C}^\infty\) sur \(]-R, R[\), et \(S'(x) = \sum_{n=1}^{+\infty} n a_n x^{n-1}\) a le même rayon \(R\);La dérivée a un rayon strictement plus petit \(R - 1\);La somme n'est dérivable qu'une seule fois;La dérivation terme à terme n'est permise qu'en 0;
Intégration terme à terme d'une série entière sur \(]-R, R[\) :;\(\int_0^x \left(\sum_{n=0}^{+\infty} a_n t^n\right)dt = \sum_{n=0}^{+\infty} \frac{a_n}{n+1} x^{n+1}\), de même rayon de convergence \(R\);Le rayon de convergence de l'intégrale est \(R+1\);L'intégration terme à terme détruit la convergence;L'intégrale n'est définie que pour \(x \ge 0\);
Définition d'une fonction Développable en Série Entière (DSE) en 0 :;Il existe une série entière \(\sum a_n x^n\) de rayon \(R > 0\) telle que \(f(x) = \sum_{n=0}^{+\infty} a_n x^n\) sur un intervalle \(]-r, r[\) (avec \(r \le R\));\(f\) est un polynôme;\(f\) est de classe \(\mathcal{C}^1\);\(f\) s'annule en 0;
Théorème d'unicité du DSE et formule des coefficients de Taylor :;Si \(f\) est DSE en 0, alors \(f \in \mathcal{C}^\infty\) et ses coefficients sont uniques : \(a_n = \frac{f^{(n)}(0)}{n!}\);\(a_n = f^{(n)}(0)\);\(a_n = n! f(0)\);Les coefficients ne sont pas uniques et dépendent du rayon;
DSE usuel de \(e^x\) et son rayon de convergence :;\(e^x = \sum_{n=0}^{+\infty} \frac{x^n}{n!}\) avec \(R = +\infty\);\(e^x = \sum_{n=0}^{+\infty} x^n\) avec \(R = 1\);\(e^x = \sum_{n=1}^{+\infty} \frac{x^n}{n}\) avec \(R = +\infty\);\(e^x = 1 + \sum_{n=1}^{+\infty} n! x^n\) avec \(R = 0\);
DSE usuel de \(\cos(x)\) et son rayon de convergence :;\(\cos(x) = \sum_{n=0}^{+\infty} (-1)^n \frac{x^{2n}}{(2n)!}\) avec \(R = +\infty\);\(\cos(x) = \sum_{n=0}^{+\infty} \frac{x^{2n}}{(2n)!}\) avec \(R = 1\);\(\cos(x) = \sum_{n=0}^{+\infty} (-1)^n \frac{x^{2n+1}}{(2n+1)!}\) avec \(R = +\infty\);\(\cos(x) = 1 - \frac{x^2}{2}\) avec \(R = 2\);
DSE usuel de \(\sin(x)\) et son rayon de convergence :;\(\sin(x) = \sum_{n=0}^{+\infty} (-1)^n \frac{x^{2n+1}}{(2n+1)!}\) avec \(R = +\infty\);\(\sin(x) = \sum_{n=0}^{+\infty} (-1)^n \frac{x^{2n}}{(2n)!}\) avec \(R = +\infty\);\(\sin(x) = \sum_{n=0}^{+\infty} \frac{x^{2n+1}}{n!}\) avec \(R = 1\);\(\sin(x) = x - \frac{x^3}{6}\) avec \(R = \pi\);
DSE usuel de \(\frac{1}{1-x}\) et son rayon de convergence :;\(\frac{1}{1-x} = \sum_{n=0}^{+\infty} x^n\) avec \(R = 1\);\(\frac{1}{1-x} = \sum_{n=0}^{+\infty} (-1)^n x^n\) avec \(R = +\infty\);\(\frac{1}{1-x} = \sum_{n=1}^{+\infty} \frac{x^n}{n}\) avec \(R = 1\);\(\frac{1}{1-x} = 1 - x + x^2\) avec \(R = +\infty\);
DSE usuel de \(\ln(1-x)\) et son rayon de convergence :;\(\ln(1-x) = -\sum_{n=1}^{+\infty} \frac{x^n}{n}\) avec \(R = 1\);\(\ln(1-x) = \sum_{n=1}^{+\infty} (-1)^n \frac{x^n}{n}\) avec \(R = 1\);\(\ln(1-x) = -\sum_{n=0}^{+\infty} \frac{x^n}{n!}\) avec \(R = +\infty\);\(\ln(1-x) = 1 - x + \frac{x^2}{2}\) avec \(R = 1\);
DSE usuel de \((1+x)^\alpha\) (pour \(\alpha \in \mathbb{R} \setminus \mathbb{N}\)) :;\((1+x)^\alpha = 1 + \sum_{n=1}^{+\infty} \frac{\alpha(\alpha-1)\dots(\alpha-n+1)}{n!} x^n\) avec \(R = 1\);\((1+x)^\alpha = \sum_{n=0}^{+\infty} \alpha^n x^n\) avec \(R = +\infty\);\((1+x)^\alpha = 1 + \alpha x\) avec \(R = \alpha\);\((1+x)^\alpha = \sum_{n=0}^{+\infty} \frac{x^n}{\alpha!}\) avec \(R = 1\);
Définition de l'ensemble \(\mathcal{CM}_T\) :;L'ensemble des fonctions de \(\mathbb{R}\) dans \(\mathbb{C}\), \(T\)-périodiques et continues par morceaux;L'ensemble des fonctions continues de moyenne nulle;L'ensemble des polynômes trigonométriques de période \(2\pi\);L'ensemble des fonctions intégrables sur \(\mathbb{R}\);
Propriété d'invariance par translation de l'intégrale d'une fonction \(T\)-périodique :;Pour tout \(a \in \mathbb{R}\), \(\int_a^{a+T} f(t)dt\) est constante indépendante de \(a\) (notée \(\int_{[T]} f(t)dt\));\(\int_a^{a+T} f(t)dt = T f(a)\);\(\int_a^{a+T} f(t)dt = 0\) toujours;L'intégrale dépend linéairement de \(a\);
Définition des coefficients de Fourier exponentiels \(c_n[f]\) (pour \(n \in \mathbb{Z}\)) :;\(c_n[f] = \frac{1}{T} \int_{[T]} f(t) e^{-i n \frac{2\pi}{T} t} dt\);\(c_n[f] = \frac{2}{T} \int_{[T]} f(t) e^{i n \frac{2\pi}{T} t} dt\);\(c_n[f] = \int_0^T f(t) \cos(nt) dt\);\(c_n[f] = \frac{1}{2\pi} \int_{-\pi}^\pi f(t) dt\);
Signification physique du coefficient \(c_0[f]\) :;\(c_0[f] = \frac{1}{T} \int_{[T]} f(t)dt\), qui représente la valeur moyenne du signal \(f\);L'énergie totale du signal;La fréquence fondamentale du signal;L'amplitude crête à crête de \(f\);
Définition des coefficients de Fourier trigonométriques \(a_n[f]\) et \(b_n[f]\) (pour \(n \ge 1\)) :;\(a_n = \frac{2}{T}\int_{[T]} f(t)\cos\left(n\frac{2\pi}{T}t\right)dt\) et \(b_n = \frac{2}{T}\int_{[T]} f(t)\sin\left(n\frac{2\pi}{T}t\right)dt\);\(a_n = \frac{1}{T}\int_{[T]} f(t)\cos(nt)dt\) et \(b_n = \frac{1}{T}\int_{[T]} f(t)\sin(nt)dt\);\(a_n = c_n + c_{-n}\) et \(b_n = c_n - c_{-n}\);\(a_n = \int_0^T f(t)dt\) et \(b_n = 0\);
Relations de passage entre coefficients exponentiels et trigonométriques :;\(a_n = c_n + c_{-n}\) et \(b_n = i(c_n - c_{-n})\) (ou \(c_n = \frac{a_n - ib_n}{2}\) pour \(n \ge 1\));\(c_n = a_n + ib_n\);\(a_n = \frac{c_n + c_{-n}}{2}\) et \(b_n = \frac{c_n - c_{-n}}{2i}\);\(c_n = \sqrt{a_n^2 + b_n^2}\);
Linéarité des coefficients de Fourier vis-à-vis de \(f\) :;\(c_n[f + \lambda g] = c_n[f] + \lambda c_n[g]\) pour tout \(\lambda \in \mathbb{C}\);\(c_n[fg] = c_n[f] c_n[g]\);\(c_n[f^2] = c_n[f]^2\);Les coefficients ne sont linéaires que pour les fonctions réelles;
Coefficients de Fourier de la conjuguée \(\bar{f}\) :;\(c_n[\bar{f}] = \overline{c_{-n}[f]}\), \(a_n[\bar{f}] = \overline{a_n[f]}\) et \(b_n[\bar{f}] = \overline{b_n[f]}\);\(c_n[\bar{f}] = -c_n[f]\);\(c_n[\bar{f}] = \overline{c_n[f]}\);\(a_n[\bar{f}] = -a_n[f]\);
Coefficients de Fourier pour une fonction paire ou impaire :;"Si \(f\) est paire, \(\forall n \ge 1, b_n[f] = 0\) ; si \(f\) est impaire, \(\forall n \ge 0, a_n[f] = 0\)";"Si \(f\) est paire, \(a_n = 0\) ; si \(f\) est impaire, \(b_n = 0\)";Si \(f\) est paire, tous les \(c_n\) sont imaginaires purs;Si \(f\) est impaire, \(c_0 = 1\);
Coefficients de Fourier d'une fonction translatée \(^a f : t \mapsto f(t+a)\) :;\(c_n[^a f] = e^{-i n \frac{2\pi}{T} a} c_n[f]\) (seule la phase est modifiée, pas l'amplitude);\(c_n[^a f] = c_n[f] + a\);\(c_n[^a f] = e^{i a n} + c_n[f]\);\(c_n[^a f] = a c_n[f]\);
Coefficients de Fourier de la dérivée \(f'\) (pour \(f \in \mathcal{CM}_T^1\) continue) :;\(c_n[f'] = i n \frac{2\pi}{T} c_n[f]\), \(a_n[f'] = n \frac{2\pi}{T} b_n[f]\), et \(b_n[f'] = -n \frac{2\pi}{T} a_n[f]\);\(c_n[f'] = -i n \frac{2\pi}{T} c_n[f]\);\(c_n[f'] = n c_n[f]\);\(c_n[f'] = \frac{1}{in\omega} c_n[f]\);
Définition de la norme quadratique (norme 2) d'une fonction \(T\)-périodique :;\(\|f\|_2 = \sqrt{\frac{1}{T} \int_{[T]} |f(t)|^2 dt}\);\(\|f\|_2 = \frac{1}{T} \int_{[T]} |f(t)| dt\);\(\|f\|_2 = \sup_{t \in [T]} |f(t)|\);\(\|f\|_2 = \int_0^T f(t)^2 dt\);
Théorème de convergence en norme quadratique (norme 2) :;Pour \(f \in \mathcal{C}_T\), \(\lim_{N \to +\infty} \|f - S_N[f]\|_2 = 0\) où \(S_N[f]\) est la somme partielle de Fourier;\(S_N[f]\) converge uniformément vers \(f\) pour toute fonction continue par morceaux;La norme 2 de \(S_N[f]\) tend vers 0;La convergence en norme 2 implique la convergence ponctuelle partout (faux);
Théorème de Parseval exponentiel (conservation de l'énergie) :;\(\frac{1}{T} \int_{[T]} |f(t)|^2 dt = \sum_{n=-\infty}^{+\infty} |c_n[f]|^2\);\(\int_{[T]} |f(t)|^2 dt = \left(\sum c_n[f]\right)^2\);\(\frac{1}{T} \int_{[T]} f(t)dt = \sum_{n=-\infty}^{+\infty} c_n[f]\);\(\sum_{n=-\infty}^{+\infty} |c_n[f]|^2 = 1\);
